sample: 0, mc_sample: 1, mean reward: -35.644, std reward: 0.0
sample: 1623, mc_sample: 1, mean reward: -46.278, std reward: 0.0
sample: 1624, mc_sample: 1, mean reward: -48.583, std reward: 0.0
sample: 1625, mc_sample: 1, mean reward: -41.717, std reward: 0.0
sample: 1626, mc_sample: 1, mean reward: -45.611, std reward: 0.0
sample: 1627, mc_sample: 1, mean reward: -46.623, std reward: 0.0
sample: 1628, mc_sample: 1, mean reward: -56.59, std reward: 0.0
sample: 1629, mc_sample: 1, mean reward: -32.21, std reward: 0.0
sample: 1630, mc_sample: 1, mean reward: -100.486, std reward: 0.0
sample: 1631, mc_sample: 1, mean reward: -28.256, std reward: 0.0
sample: 1632, mc_sample: 1, mean reward: -57.224, std reward: 0.0
sample: 1633, mc_sample: 1, mean reward: -49.325, std reward: 0.0
sample: 1634, mc_sample: 1, mean reward: -29.98, std reward: 0.0
sample: 1635, mc_sample: 1, mean reward: -43.855, std reward: 0.0
sample: 1636, mc_sample: 1, mean reward: -43.269, std reward: 0.0
sample: 1637, mc_sample: 1, mean reward: -38.481, std reward: 0.0
sample: 1638, mc_sample: 1, mean reward: -101.811, std reward: 0.0
sample: 1639, mc_sample: 1, mean reward: -35.814, std reward: 0.0
sample: 1640, mc_sample: 1, mean reward: -138.608, std reward: 0.0
sample: 1641, mc_sample: 1, mean reward: -57.061, std reward: 0.0
sample: 1642, mc_sample: 1, mean reward: -37.534, std reward: 0.0
sample: 1643, mc_sample: 1, mean reward: -157.602, std reward: 0.0
sample: 1644, mc_sample: 1, mean reward: -249.891, std reward: 0.0
sample: 1645, mc_sample: 1, mean reward: -39.251, std reward: 0.0
sample: 1646, mc_sample: 1, mean reward: -54.834, std reward: 0.0
sample: 1647, mc_sample: 1, mean reward: -158.44, std reward: 0.0
sample: 1648, mc_sample: 1, mean reward: -63.67, std reward: 0.0
sample: 1649, mc_sample: 1, mean reward: -30.898, std reward: 0.0
sample: 1650, mc_sample: 1, mean reward: -47.413, std reward: 0.0
sample: 1651, mc_sample: 1, mean reward: -19.154, std reward: 0.0
sample: 1652, mc_sample: 1, mean reward: -32.025, std reward: 0.0
sample: 1653, mc_sample: 1, mean reward: -41.72, std reward: 0.0
sample: 1654, mc_sample: 1, mean reward: -25.499, std reward: 0.0
sample: 1655, mc_sample: 1, mean reward: -38.026, std reward: 0.0
sample: 1656, mc_sample: 1, mean reward: -49.827, std reward: 0.0
sample: 1657, mc_sample: 1, mean reward: -43.758, std reward: 0.0
sample: 1658, mc_sample: 1, mean reward: -35.336, std reward: 0.0
sample: 1659, mc_sample: 1, mean reward: -32.255, std reward: 0.0
sample: 1660, mc_sample: 1, mean reward: -32.903, std reward: 0.0
sample: 1661, mc_sample: 1, mean reward: -34.341, std reward: 0.0
sample: 1662, mc_sample: 1, mean reward: -37.137, std reward: 0.0
sample: 1663, mc_sample: 1, mean reward: -51.641, std reward: 0.0
sample: 1664, mc_sample: 1, mean reward: -156.844, std reward: 0.0
sample: 1665, mc_sample: 1, mean reward: -139.743, std reward: 0.0
sample: 1666, mc_sample: 1, mean reward: -153.486, std reward: 0.0
sample: 1667, mc_sample: 1, mean reward: -28.714, std reward: 0.0
sample: 1668, mc_sample: 1, mean reward: -130.986, std reward: 0.0
sample: 1669, mc_sample: 1, mean reward: -39.502, std reward: 0.0
sample: 1670, mc_sample: 1, mean reward: -31.805, std reward: 0.0
sample: 1671, mc_sample: 1, mean reward: -41.775, std reward: 0.0
sample: 1672, mc_sample: 1, mean reward: -135.792, std reward: 0.0
sample: 1673, mc_sample: 1, mean reward: -141.357, std reward: 0.0
sample: 1674, mc_sample: 1, mean reward: -26.834, std reward: 0.0
sample: 1675, mc_sample: 1, mean reward: -35.726, std reward: 0.0
sample: 1676, mc_sample: 1, mean reward: -33.033, std reward: 0.0
sample: 1677, mc_sample: 1, mean reward: -35.514, std reward: 0.0
sample: 1678, mc_sample: 1, mean reward: -34.409, std reward: 0.0
sample: 1679, mc_sample: 1, mean reward: -35.314, std reward: 0.0
sample: 1680, mc_sample: 1, mean reward: -37.462, std reward: 0.0
sample: 1681, mc_sample: 1, mean reward: -141.803, std reward: 0.0
sample: 1682, mc_sample: 1, mean reward: -51.019, std reward: 0.0
sample: 1683, mc_sample: 1, mean reward: -69.54, std reward: 0.0
sample: 1684, mc_sample: 1, mean reward: -31.764, std reward: 0.0
sample: 1685, mc_sample: 1, mean reward: -36.222, std reward: 0.0
sample: 1686, mc_sample: 1, mean reward: -30.122, std reward: 0.0
sample: 1687, mc_sample: 1, mean reward: -43.822, std reward: 0.0
sample: 1688, mc_sample: 1, mean reward: -28.295, std reward: 0.0
sample: 1689, mc_sample: 1, mean reward: -29.838, std reward: 0.0
sample: 1690, mc_sample: 1, mean reward: -41.425, std reward: 0.0
sample: 1691, mc_sample: 1, mean reward: -45.819, std reward: 0.0
sample: 1692, mc_sample: 1, mean reward: -155.852, std reward: 0.0
sample: 1693, mc_sample: 1, mean reward: -36.104, std reward: 0.0
sample: 1694, mc_sample: 1, mean reward: -23.876, std reward: 0.0
sample: 1695, mc_sample: 1, mean reward: -34.557, std reward: 0.0
sample: 1696, mc_sample: 1, mean reward: -33.317, std reward: 0.0
sample: 1697, mc_sample: 1, mean reward: -33.511, std reward: 0.0
sample: 1698, mc_sample: 1, mean reward: -32.589, std reward: 0.0
sample: 1699, mc_sample: 1, mean reward: -30.856, std reward: 0.0
sample: 1700, mc_sample: 1, mean reward: -35.162, std reward: 0.0
sample: 1701, mc_sample: 1, mean reward: -37.842, std reward: 0.0
sample: 1702, mc_sample: 1, mean reward: -28.779, std reward: 0.0
sample: 1703, mc_sample: 1, mean reward: -40.38, std reward: 0.0
sample: 1704, mc_sample: 1, mean reward: -30.738, std reward: 0.0
sample: 1705, mc_sample: 1, mean reward: -33.329, std reward: 0.0
sample: 1706, mc_sample: 1, mean reward: -143.228, std reward: 0.0
sample: 1707, mc_sample: 1, mean reward: -46.366, std reward: 0.0
sample: 1708, mc_sample: 1, mean reward: -44.161, std reward: 0.0
sample: 1709, mc_sample: 1, mean reward: -43.054, std reward: 0.0
sample: 1710, mc_sample: 1, mean reward: -27.977, std reward: 0.0
sample: 1711, mc_sample: 1, mean reward: -43.392, std reward: 0.0
sample: 1712, mc_sample: 1, mean reward: -37.728, std reward: 0.0
sample: 1713, mc_sample: 1, mean reward: -39.205, std reward: 0.0
sample: 1714, mc_sample: 1, mean reward: -36.253, std reward: 0.0
sample: 1715, mc_sample: 1, mean reward: -110.01, std reward: 0.0
sample: 1716, mc_sample: 1, mean reward: -25.16, std reward: 0.0
sample: 1717, mc_sample: 1, mean reward: -37.323, std reward: 0.0
sample: 1718, mc_sample: 1, mean reward: -29.114, std reward: 0.0
sample: 1719, mc_sample: 1, mean reward: -72.719, std reward: 0.0
sample: 1720, mc_sample: 1, mean reward: -38.523, std reward: 0.0
sample: 1721, mc_sample: 1, mean reward: -35.057, std reward: 0.0
sample: 1722, mc_sample: 1, mean reward: -159.189, std reward: 0.0
sample: 1723, mc_sample: 1, mean reward: -161.181, std reward: 0.0
sample: 1724, mc_sample: 1, mean reward: -163.245, std reward: 0.0
sample: 1725, mc_sample: 1, mean reward: -30.766, std reward: 0.0
sample: 1726, mc_sample: 1, mean reward: -31.147, std reward: 0.0
sample: 1727, mc_sample: 1, mean reward: -166.623, std reward: 0.0
sample: 1728, mc_sample: 1, mean reward: -143.276, std reward: 0.0
sample: 1729, mc_sample: 1, mean reward: -38.843, std reward: 0.0
sample: 1730, mc_sample: 1, mean reward: -26.208, std reward: 0.0
sample: 1731, mc_sample: 1, mean reward: -49.619, std reward: 0.0
sample: 1732, mc_sample: 1, mean reward: -31.302, std reward: 0.0
sample: 1733, mc_sample: 1, mean reward: -31.505, std reward: 0.0
sample: 1734, mc_sample: 1, mean reward: -28.965, std reward: 0.0
sample: 1735, mc_sample: 1, mean reward: -35.489, std reward: 0.0
sample: 1736, mc_sample: 1, mean reward: -155.363, std reward: 0.0
sample: 1737, mc_sample: 1, mean reward: -36.169, std reward: 0.0
sample: 1738, mc_sample: 1, mean reward: -120.053, std reward: 0.0
sample: 1739, mc_sample: 1, mean reward: -35.136, std reward: 0.0
sample: 1740, mc_sample: 1, mean reward: -36.311, std reward: 0.0
sample: 1741, mc_sample: 1, mean reward: -26.079, std reward: 0.0
sample: 1742, mc_sample: 1, mean reward: -97.063, std reward: 0.0
sample: 1743, mc_sample: 1, mean reward: -41.691, std reward: 0.0
sample: 1744, mc_sample: 1, mean reward: -36.353, std reward: 0.0
sample: 1745, mc_sample: 1, mean reward: -140.798, std reward: 0.0
sample: 1746, mc_sample: 1, mean reward: -33.611, std reward: 0.0
sample: 1747, mc_sample: 1, mean reward: -35.742, std reward: 0.0
sample: 1748, mc_sample: 1, mean reward: -41.395, std reward: 0.0
sample: 1749, mc_sample: 1, mean reward: -35.35, std reward: 0.0
sample: 1750, mc_sample: 1, mean reward: -26.684, std reward: 0.0
sample: 1751, mc_sample: 1, mean reward: -24.403, std reward: 0.0
sample: 1752, mc_sample: 1, mean reward: -28.341, std reward: 0.0
sample: 1753, mc_sample: 1, mean reward: -28.022, std reward: 0.0
sample: 1754, mc_sample: 1, mean reward: -33.46, std reward: 0.0
sample: 1755, mc_sample: 1, mean reward: -34.245, std reward: 0.0
sample: 1756, mc_sample: 1, mean reward: -32.651, std reward: 0.0
sample: 1757, mc_sample: 1, mean reward: -18.778, std reward: 0.0
sample: 1758, mc_sample: 1, mean reward: -31.385, std reward: 0.0
sample: 1759, mc_sample: 1, mean reward: -35.839, std reward: 0.0
sample: 1760, mc_sample: 1, mean reward: -25.603, std reward: 0.0
sample: 1761, mc_sample: 1, mean reward: -27.71, std reward: 0.0
sample: 1762, mc_sample: 1, mean reward: -29.173, std reward: 0.0
sample: 1763, mc_sample: 1, mean reward: -34.738, std reward: 0.0
sample: 1764, mc_sample: 1, mean reward: -147.833, std reward: 0.0
sample: 1765, mc_sample: 1, mean reward: -41.11, std reward: 0.0
sample: 1766, mc_sample: 1, mean reward: -31.52, std reward: 0.0
sample: 1767, mc_sample: 1, mean reward: -47.029, std reward: 0.0
sample: 1768, mc_sample: 1, mean reward: -45.375, std reward: 0.0
sample: 1769, mc_sample: 1, mean reward: -30.709, std reward: 0.0
sample: 1770, mc_sample: 1, mean reward: -26.561, std reward: 0.0
sample: 1771, mc_sample: 1, mean reward: -38.651, std reward: 0.0
sample: 1772, mc_sample: 1, mean reward: -33.265, std reward: 0.0
sample: 1773, mc_sample: 1, mean reward: -163.921, std reward: 0.0
sample: 1774, mc_sample: 1, mean reward: -30.457, std reward: 0.0
sample: 1775, mc_sample: 1, mean reward: -39.355, std reward: 0.0
sample: 1776, mc_sample: 1, mean reward: -147.014, std reward: 0.0
sample: 1777, mc_sample: 1, mean reward: -28.239, std reward: 0.0
sample: 1778, mc_sample: 1, mean reward: -29.963, std reward: 0.0
sample: 1779, mc_sample: 1, mean reward: -33.615, std reward: 0.0
sample: 1780, mc_sample: 1, mean reward: -28.444, std reward: 0.0
sample: 1781, mc_sample: 1, mean reward: -37.724, std reward: 0.0
sample: 1782, mc_sample: 1, mean reward: -39.439, std reward: 0.0
sample: 1783, mc_sample: 1, mean reward: -28.036, std reward: 0.0
sample: 1784, mc_sample: 1, mean reward: -43.993, std reward: 0.0
sample: 1785, mc_sample: 1, mean reward: -123.052, std reward: 0.0
sample: 1786, mc_sample: 1, mean reward: -122.804, std reward: 0.0
sample: 1787, mc_sample: 1, mean reward: -46.795, std reward: 0.0
sample: 1788, mc_sample: 1, mean reward: -35.051, std reward: 0.0
sample: 1789, mc_sample: 1, mean reward: -26.498, std reward: 0.0
sample: 1790, mc_sample: 1, mean reward: -53.239, std reward: 0.0
sample: 1791, mc_sample: 1, mean reward: -27.513, std reward: 0.0
sample: 1792, mc_sample: 1, mean reward: -162.902, std reward: 0.0
sample: 1793, mc_sample: 1, mean reward: -26.622, std reward: 0.0
sample: 1794, mc_sample: 1, mean reward: -34.279, std reward: 0.0
sample: 1795, mc_sample: 1, mean reward: -30.966, std reward: 0.0
sample: 1796, mc_sample: 1, mean reward: -26.629, std reward: 0.0
sample: 1797, mc_sample: 1, mean reward: -43.927, std reward: 0.0
sample: 1798, mc_sample: 1, mean reward: -82.864, std reward: 0.0
sample: 1799, mc_sample: 1, mean reward: -36.051, std reward: 0.0
sample: 1800, mc_sample: 1, mean reward: -30.045, std reward: 0.0
sample: 1801, mc_sample: 1, mean reward: -48.845, std reward: 0.0
sample: 1802, mc_sample: 1, mean reward: -36.681, std reward: 0.0
sample: 1803, mc_sample: 1, mean reward: -28.531, std reward: 0.0
sample: 1804, mc_sample: 1, mean reward: -35.779, std reward: 0.0
sample: 1805, mc_sample: 1, mean reward: -39.63, std reward: 0.0
sample: 1806, mc_sample: 1, mean reward: -140.965, std reward: 0.0
sample: 1807, mc_sample: 1, mean reward: -38.478, std reward: 0.0
sample: 1808, mc_sample: 1, mean reward: -24.072, std reward: 0.0
sample: 1809, mc_sample: 1, mean reward: -35.36, std reward: 0.0
sample: 1810, mc_sample: 1, mean reward: -25.677, std reward: 0.0
sample: 1811, mc_sample: 1, mean reward: -37.394, std reward: 0.0
sample: 1812, mc_sample: 1, mean reward: -34.98, std reward: 0.0
sample: 1813, mc_sample: 1, mean reward: -153.422, std reward: 0.0
sample: 1814, mc_sample: 1, mean reward: -23.837, std reward: 0.0
sample: 1815, mc_sample: 1, mean reward: -38.132, std reward: 0.0
sample: 1816, mc_sample: 1, mean reward: -24.196, std reward: 0.0
sample: 1817, mc_sample: 1, mean reward: -25.468, std reward: 0.0
sample: 1818, mc_sample: 1, mean reward: -27.502, std reward: 0.0
sample: 1819, mc_sample: 1, mean reward: -25.06, std reward: 0.0
sample: 1820, mc_sample: 1, mean reward: -39.209, std reward: 0.0
sample: 1821, mc_sample: 1, mean reward: -100.16, std reward: 0.0
sample: 1822, mc_sample: 1, mean reward: -37.49, std reward: 0.0
sample: 1823, mc_sample: 1, mean reward: -45.667, std reward: 0.0
sample: 1824, mc_sample: 1, mean reward: -40.128, std reward: 0.0
sample: 1825, mc_sample: 1, mean reward: -34.424, std reward: 0.0
sample: 1826, mc_sample: 1, mean reward: -36.107, std reward: 0.0
sample: 1827, mc_sample: 1, mean reward: -36.161, std reward: 0.0
sample: 1828, mc_sample: 1, mean reward: -30.412, std reward: 0.0
sample: 1829, mc_sample: 1, mean reward: -35.978, std reward: 0.0
sample: 1830, mc_sample: 1, mean reward: -35.438, std reward: 0.0
sample: 1831, mc_sample: 1, mean reward: -34.36, std reward: 0.0
sample: 1832, mc_sample: 1, mean reward: -35.718, std reward: 0.0
sample: 1833, mc_sample: 1, mean reward: -24.511, std reward: 0.0
sample: 1834, mc_sample: 1, mean reward: -26.267, std reward: 0.0
sample: 1835, mc_sample: 1, mean reward: -148.018, std reward: 0.0
sample: 1836, mc_sample: 1, mean reward: -25.104, std reward: 0.0
sample: 1837, mc_sample: 1, mean reward: -32.873, std reward: 0.0
sample: 1838, mc_sample: 1, mean reward: -30.169, std reward: 0.0
sample: 1839, mc_sample: 1, mean reward: -31.266, std reward: 0.0
sample: 1840, mc_sample: 1, mean reward: -34.862, std reward: 0.0
sample: 1841, mc_sample: 1, mean reward: -25.898, std reward: 0.0
sample: 1842, mc_sample: 1, mean reward: -39.162, std reward: 0.0
sample: 1843, mc_sample: 1, mean reward: -29.923, std reward: 0.0
sample: 1844, mc_sample: 1, mean reward: -26.371, std reward: 0.0
sample: 1845, mc_sample: 1, mean reward: -19.255, std reward: 0.0
sample: 1846, mc_sample: 1, mean reward: -33.871, std reward: 0.0
sample: 1847, mc_sample: 1, mean reward: -25.974, std reward: 0.0
sample: 1848, mc_sample: 1, mean reward: -28.039, std reward: 0.0
sample: 1849, mc_sample: 1, mean reward: -23.559, std reward: 0.0
sample: 1850, mc_sample: 1, mean reward: -31.742, std reward: 0.0
sample: 1851, mc_sample: 1, mean reward: -25.426, std reward: 0.0
sample: 1852, mc_sample: 1, mean reward: -24.04, std reward: 0.0
sample: 1853, mc_sample: 1, mean reward: -26.546, std reward: 0.0
sample: 1854, mc_sample: 1, mean reward: -33.622, std reward: 0.0
sample: 1855, mc_sample: 1, mean reward: -30.484, std reward: 0.0
sample: 1856, mc_sample: 1, mean reward: -36.128, std reward: 0.0
sample: 1857, mc_sample: 1, mean reward: -144.28, std reward: 0.0
sample: 1858, mc_sample: 1, mean reward: -34.339, std reward: 0.0
sample: 1859, mc_sample: 1, mean reward: -156.156, std reward: 0.0
sample: 1860, mc_sample: 1, mean reward: -26.168, std reward: 0.0
sample: 1861, mc_sample: 1, mean reward: -24.406, std reward: 0.0
sample: 1862, mc_sample: 1, mean reward: -28.467, std reward: 0.0
sample: 1863, mc_sample: 1, mean reward: -26.144, std reward: 0.0
sample: 1864, mc_sample: 1, mean reward: -24.644, std reward: 0.0
sample: 1865, mc_sample: 1, mean reward: -25.567, std reward: 0.0
sample: 1866, mc_sample: 1, mean reward: -31.631, std reward: 0.0
sample: 1867, mc_sample: 1, mean reward: -35.833, std reward: 0.0
sample: 1868, mc_sample: 1, mean reward: -30.195, std reward: 0.0
sample: 1869, mc_sample: 1, mean reward: -26.858, std reward: 0.0
sample: 1870, mc_sample: 1, mean reward: -31.433, std reward: 0.0
sample: 1871, mc_sample: 1, mean reward: -39.865, std reward: 0.0
sample: 1872, mc_sample: 1, mean reward: -27.77, std reward: 0.0
sample: 1873, mc_sample: 1, mean reward: -39.565, std reward: 0.0
sample: 1874, mc_sample: 1, mean reward: -39.055, std reward: 0.0
sample: 1875, mc_sample: 1, mean reward: -34.022, std reward: 0.0
sample: 1876, mc_sample: 1, mean reward: -32.018, std reward: 0.0
sample: 1877, mc_sample: 1, mean reward: -36.854, std reward: 0.0
sample: 1878, mc_sample: 1, mean reward: -21.796, std reward: 0.0
sample: 1879, mc_sample: 1, mean reward: -151.942, std reward: 0.0
sample: 1880, mc_sample: 1, mean reward: -36.959, std reward: 0.0
sample: 1881, mc_sample: 1, mean reward: -38.975, std reward: 0.0
sample: 1882, mc_sample: 1, mean reward: -149.524, std reward: 0.0
sample: 1883, mc_sample: 1, mean reward: -21.406, std reward: 0.0
sample: 1884, mc_sample: 1, mean reward: -28.81, std reward: 0.0
sample: 1885, mc_sample: 1, mean reward: -76.065, std reward: 0.0
sample: 1886, mc_sample: 1, mean reward: -32.735, std reward: 0.0
sample: 1887, mc_sample: 1, mean reward: -28.97, std reward: 0.0
sample: 1888, mc_sample: 1, mean reward: -27.836, std reward: 0.0
sample: 1889, mc_sample: 1, mean reward: -37.76, std reward: 0.0
sample: 1890, mc_sample: 1, mean reward: -31.45, std reward: 0.0
sample: 1891, mc_sample: 1, mean reward: -37.854, std reward: 0.0
sample: 1892, mc_sample: 1, mean reward: -27.775, std reward: 0.0
sample: 1893, mc_sample: 1, mean reward: -140.758, std reward: 0.0
sample: 1894, mc_sample: 1, mean reward: -122.098, std reward: 0.0
sample: 1895, mc_sample: 1, mean reward: -30.647, std reward: 0.0
sample: 1896, mc_sample: 1, mean reward: -36.494, std reward: 0.0
sample: 1897, mc_sample: 1, mean reward: -27.389, std reward: 0.0
sample: 1898, mc_sample: 1, mean reward: -32.777, std reward: 0.0
sample: 1899, mc_sample: 1, mean reward: -36.437, std reward: 0.0
sample: 1900, mc_sample: 1, mean reward: -147.709, std reward: 0.0
sample: 1901, mc_sample: 1, mean reward: -37.183, std reward: 0.0
sample: 1902, mc_sample: 1, mean reward: -29.161, std reward: 0.0
sample: 1903, mc_sample: 1, mean reward: -37.647, std reward: 0.0
sample: 1904, mc_sample: 1, mean reward: -27.286, std reward: 0.0
sample: 1905, mc_sample: 1, mean reward: -38.843, std reward: 0.0
sample: 1906, mc_sample: 1, mean reward: -35.778, std reward: 0.0
sample: 1907, mc_sample: 1, mean reward: -118.669, std reward: 0.0
sample: 1908, mc_sample: 1, mean reward: -28.369, std reward: 0.0
sample: 1909, mc_sample: 1, mean reward: -34.002, std reward: 0.0
sample: 1910, mc_sample: 1, mean reward: -25.703, std reward: 0.0
sample: 1911, mc_sample: 1, mean reward: -38.797, std reward: 0.0
sample: 1912, mc_sample: 1, mean reward: -143.3, std reward: 0.0
sample: 1913, mc_sample: 1, mean reward: -32.924, std reward: 0.0
sample: 1914, mc_sample: 1, mean reward: -27.065, std reward: 0.0
sample: 1915, mc_sample: 1, mean reward: -80.885, std reward: 0.0
sample: 1916, mc_sample: 1, mean reward: -27.267, std reward: 0.0
sample: 1917, mc_sample: 1, mean reward: -33.736, std reward: 0.0
sample: 1918, mc_sample: 1, mean reward: -30.311, std reward: 0.0
sample: 1919, mc_sample: 1, mean reward: -29.863, std reward: 0.0
sample: 1920, mc_sample: 1, mean reward: -29.707, std reward: 0.0
sample: 1921, mc_sample: 1, mean reward: -30.847, std reward: 0.0
sample: 1922, mc_sample: 1, mean reward: -250.562, std reward: 0.0
sample: 1923, mc_sample: 1, mean reward: -258.179, std reward: 0.0
sample: 1924, mc_sample: 1, mean reward: -145.784, std reward: 0.0
sample: 1925, mc_sample: 1, mean reward: -50.001, std reward: 0.0
sample: 1926, mc_sample: 1, mean reward: -33.741, std reward: 0.0
sample: 1927, mc_sample: 1, mean reward: -48.775, std reward: 0.0
sample: 1928, mc_sample: 1, mean reward: -133.336, std reward: 0.0
sample: 1929, mc_sample: 1, mean reward: -79.677, std reward: 0.0
sample: 1930, mc_sample: 1, mean reward: -29.212, std reward: 0.0
sample: 1931, mc_sample: 1, mean reward: -32.248, std reward: 0.0
sample: 1932, mc_sample: 1, mean reward: -143.945, std reward: 0.0
sample: 1933, mc_sample: 1, mean reward: -27.393, std reward: 0.0
sample: 1934, mc_sample: 1, mean reward: -43.452, std reward: 0.0
sample: 1935, mc_sample: 1, mean reward: -40.797, std reward: 0.0
sample: 1936, mc_sample: 1, mean reward: -104.075, std reward: 0.0
sample: 1937, mc_sample: 1, mean reward: -20.852, std reward: 0.0
sample: 1938, mc_sample: 1, mean reward: -138.339, std reward: 0.0
sample: 1939, mc_sample: 1, mean reward: -29.236, std reward: 0.0
sample: 1940, mc_sample: 1, mean reward: -49.744, std reward: 0.0
sample: 1941, mc_sample: 1, mean reward: -21.801, std reward: 0.0
sample: 1942, mc_sample: 1, mean reward: -32.314, std reward: 0.0
sample: 1943, mc_sample: 1, mean reward: -26.776, std reward: 0.0
sample: 1944, mc_sample: 1, mean reward: -52.55, std reward: 0.0
sample: 1945, mc_sample: 1, mean reward: -32.149, std reward: 0.0
sample: 1946, mc_sample: 1, mean reward: -132.438, std reward: 0.0
sample: 1947, mc_sample: 1, mean reward: -46.372, std reward: 0.0
sample: 1948, mc_sample: 1, mean reward: -43.226, std reward: 0.0
sample: 1949, mc_sample: 1, mean reward: -35.268, std reward: 0.0
sample: 1950, mc_sample: 1, mean reward: -28.783, std reward: 0.0
sample: 1951, mc_sample: 1, mean reward: -24.896, std reward: 0.0
sample: 1952, mc_sample: 1, mean reward: -37.69, std reward: 0.0
sample: 1953, mc_sample: 1, mean reward: -149.807, std reward: 0.0
sample: 1954, mc_sample: 1, mean reward: -151.533, std reward: 0.0
sample: 1955, mc_sample: 1, mean reward: -35.846, std reward: 0.0
sample: 1956, mc_sample: 1, mean reward: -24.845, std reward: 0.0
sample: 1957, mc_sample: 1, mean reward: -22.905, std reward: 0.0
sample: 1958, mc_sample: 1, mean reward: -40.703, std reward: 0.0
sample: 1959, mc_sample: 1, mean reward: -35.042, std reward: 0.0
sample: 1960, mc_sample: 1, mean reward: -24.889, std reward: 0.0
sample: 1961, mc_sample: 1, mean reward: -50.903, std reward: 0.0
sample: 1962, mc_sample: 1, mean reward: -24.513, std reward: 0.0
sample: 1963, mc_sample: 1, mean reward: -141.474, std reward: 0.0
sample: 1964, mc_sample: 1, mean reward: -224.873, std reward: 0.0
sample: 1965, mc_sample: 1, mean reward: -43.172, std reward: 0.0
sample: 1966, mc_sample: 1, mean reward: -28.493, std reward: 0.0
sample: 1967, mc_sample: 1, mean reward: -52.19, std reward: 0.0
sample: 1968, mc_sample: 1, mean reward: -26.816, std reward: 0.0
sample: 1969, mc_sample: 1, mean reward: -33.375, std reward: 0.0
sample: 1970, mc_sample: 1, mean reward: -35.307, std reward: 0.0
sample: 1971, mc_sample: 1, mean reward: -50.622, std reward: 0.0
sample: 1972, mc_sample: 1, mean reward: -37.55, std reward: 0.0
sample: 1973, mc_sample: 1, mean reward: -29.916, std reward: 0.0
sample: 1974, mc_sample: 1, mean reward: -38.008, std reward: 0.0
sample: 1975, mc_sample: 1, mean reward: -22.708, std reward: 0.0
sample: 1976, mc_sample: 1, mean reward: -32.66, std reward: 0.0
sample: 1977, mc_sample: 1, mean reward: -26.739, std reward: 0.0
sample: 1978, mc_sample: 1, mean reward: -146.619, std reward: 0.0
sample: 1979, mc_sample: 1, mean reward: -26.099, std reward: 0.0
sample: 1980, mc_sample: 1, mean reward: -24.032, std reward: 0.0
sample: 1981, mc_sample: 1, mean reward: -36.756, std reward: 0.0
sample: 1982, mc_sample: 1, mean reward: -35.307, std reward: 0.0
sample: 1983, mc_sample: 1, mean reward: -27.15, std reward: 0.0
sample: 1984, mc_sample: 1, mean reward: -146.435, std reward: 0.0
sample: 1985, mc_sample: 1, mean reward: -20.544, std reward: 0.0
sample: 1986, mc_sample: 1, mean reward: -246.38, std reward: 0.0
sample: 1987, mc_sample: 1, mean reward: -144.494, std reward: 0.0
sample: 1988, mc_sample: 1, mean reward: -149.766, std reward: 0.0
sample: 1989, mc_sample: 1, mean reward: -37.387, std reward: 0.0
sample: 1990, mc_sample: 1, mean reward: -33.315, std reward: 0.0
sample: 1991, mc_sample: 1, mean reward: -41.714, std reward: 0.0
sample: 1992, mc_sample: 1, mean reward: -25.353, std reward: 0.0
sample: 1993, mc_sample: 1, mean reward: -28.125, std reward: 0.0
sample: 1994, mc_sample: 1, mean reward: -33.259, std reward: 0.0
sample: 1995, mc_sample: 1, mean reward: -20.312, std reward: 0.0
sample: 1996, mc_sample: 1, mean reward: -148.498, std reward: 0.0
sample: 1997, mc_sample: 1, mean reward: -25.978, std reward: 0.0
sample: 1998, mc_sample: 1, mean reward: -37.681, std reward: 0.0
sample: 1999, mc_sample: 1, mean reward: -40.082, std reward: 0.0
